NORMAL,6,0.1735558860786572,101.0
NORMAL,6,0.17196191444274334,201.0
NORMAL,6,0.1710767052511863,301.0
NORMAL,6,0.171312474673122,401.0
NORMAL,6,0.17153825469419243,501.0
NORMAL,6,0.17073000827496562,601.0
NORMAL,6,0.17075864394054943,701.0
NORMAL,6,0.17143035709746987,801.0
NORMAL,6,0.17091165459867272,901.0
NORMAL,6,0.17120706427669413,1001.0
NORMAL,6,0.17132834985107184,1101.0
NORMAL,6,0.1710347758052672,1239.0
NORMAL,6,0.17257702412275447,1301.0
NORMAL,6,0.17103640388240077,1401.0
NORMAL,6,0.1708069984909266,1501.0
NORMAL,6,0.17123099642602663,1601.0
NORMAL,6,0.17090640867375761,1701.0
NORMAL,6,0.17083104667677057,1801.0
NORMAL,6,0.17091267555106368,1901.0
NORMAL,6,0.17073678367309755,2001.0
NORMAL,6,0.17078708801976014,2101.0
NORMAL,6,0.17073762310982823,2201.0
NORMAL,6,0.17075153058991496,2301.0
NORMAL,6,0.17076395820068985,2401.0
NORMAL,6,0.17141520461598678,2501.0
NORMAL,6,0.1707643705733609,2601.0
NORMAL,6,0.1709765346647548,2701.0
NORMAL,6,0.1708589330978059,2801.0
NORMAL,6,0.1709194120505414,2901.0
NORMAL,6,0.171246047953718,3001.0
NORMAL,6,0.17210597844975817,3101.0
NORMAL,6,0.17085731624054928,3201.0
NORMAL,6,0.17272192211501755,3301.0
NORMAL,6,0.17148336624561078,3401.0
NORMAL,6,0.17086189994087886,3502.0
NORMAL,6,0.17128971627909,3602.0
NORMAL,6,0.17261242675000152,3702.0
NORMAL,6,0.17092424882446125,3808.0
NORMAL,6,0.17167142945587704,3901.0
NORMAL,6,0.17256972832732298,4001.0
NORMAL,6,0.17195799382377408,4101.0
NORMAL,6,0.17194623682767038,4201.0
NORMAL,6,0.1711730861325868,4301.0
NORMAL,6,0.17102764956757285,4401.0
NORMAL,6,0.17143732526138744,4501.0
NORMAL,6,0.17073748131517327,4601.0
NORMAL,6,0.17081688686584445,4701.0
NORMAL,6,0.17071579517824548,4801.0
NORMAL,6,0.17118653826135521,4925.0
NORMAL,6,0.1707966575339452,5001.0
LOCK,6,0.1744208208277696,101.0
LOCK,6,0.1730987461593683,201.0
LOCK,6,0.1720285358237334,301.0
LOCK,6,0.17233929270456372,401.0
LOCK,6,0.1710956322139223,501.0
LOCK,6,0.17106291867730863,601.0
LOCK,6,0.17100057324144394,701.0
LOCK,6,0.170820892040849,801.0
LOCK,6,0.17086588580026718,901.0
LOCK,6,0.1707756081937388,1001.0
LOCK,6,0.17096094400127407,1101.0
LOCK,6,0.17079293034507903,1201.0
LOCK,6,0.17090990523922656,1301.0
LOCK,6,0.17074765121131164,1401.0
LOCK,6,0.1708083952300734,1501.0
LOCK,6,0.1707814571709561,1614.0
LOCK,6,0.17079968672739118,1701.0
LOCK,6,0.17079436452906963,1801.0
LOCK,6,0.1707837398050526,1901.0
LOCK,6,0.17090280358476706,2001.0
LOCK,6,0.17083501120954694,2101.0
LOCK,6,0.17075524346187226,2201.0
LOCK,6,0.17075821250687373,2301.0
LOCK,6,0.17085564750649007,2402.0
LOCK,6,0.1713523940934261,2502.0
LOCK,6,0.17075471766711423,2602.0
LOCK,6,0.17077394837959747,2724.0
LOCK,6,0.17075920608799938,2801.0
LOCK,6,0.1709468605463325,2901.0
LOCK,6,0.17078000587173564,3001.0
LOCK,6,0.17078293054801252,3101.0
LOCK,6,0.17075532365830573,3201.0
LOCK,6,0.1709969590805022,3301.0
LOCK,6,0.17098663845712714,3401.0
LOCK,6,0.17078738438328167,3501.0
LOCK,6,0.170800229671812,3601.0
LOCK,6,0.17077687864346042,3701.0
LOCK,6,0.17078613476972493,3801.0
LOCK,6,0.1709009096923698,3901.0
LOCK,6,0.17079823511381775,4001.0
LOCK,6,0.17104656353302217,4101.0
