NORMAL,1,0.17082721104237408,3302.0
NORMAL,1,0.17087152420071744,3401.0
NORMAL,1,0.17081388872381742,3501.0
NORMAL,1,0.17090071334982862,3602.0
NORMAL,1,0.17088235945299618,3701.0
NORMAL,1,0.17107167613150995,3801.0
NORMAL,1,0.1708113255700326,3901.0
NORMAL,1,0.17101434281151132,4002.0
NORMAL,1,0.1708524642582717,4101.0
NORMAL,1,0.17084660275123487,4201.0
NORMAL,1,0.17079503334274787,4302.0
NORMAL,1,0.17078877141413,4402.0
NORMAL,1,0.17080904724173923,4502.0
NORMAL,1,0.17080343334237158,4656.0
NORMAL,1,0.17082494347608015,4701.0
NORMAL,1,0.1708444623205188,4801.0
NORMAL,1,0.17079791161275107,4901.0
NORMAL,1,0.17082401086304794,5001.0
NORMAL,1,0.17130545360359695,2554.4799999999996
NORMAL,2,0.17488020915780186,102.0
NORMAL,2,0.17667789475384357,201.0
NORMAL,2,0.17356771075370087,301.0
NORMAL,2,0.17457876967984398,401.0
NORMAL,2,0.17191533289500865,511.0
NORMAL,2,0.17211815379018733,601.0
NORMAL,2,0.1716044386421592,701.0
NORMAL,2,0.1722349645196566,801.0
NORMAL,2,0.1714682140753564,901.0
NORMAL,2,0.17251278335770615,1001.0
NORMAL,2,0.1720953653359332,1101.0
NORMAL,2,0.1711516456251523,1223.0
NORMAL,2,0.1709454952518321,1301.0
NORMAL,2,0.17209540599774603,1401.0
NORMAL,2,0.1710149283964434,1501.0
NORMAL,2,0.1710759647974878,1601.0
NORMAL,2,0.17082841269912033,1701.0
NORMAL,2,0.17135338804170663,1802.0
NORMAL,2,0.17083703876798978,1930.0
NORMAL,2,0.17132034940118115,2001.0
NORMAL,2,0.1708929199543725,2101.0
NORMAL,2,0.1708459629649286,2201.0
NORMAL,2,0.17118946841279628,2301.0
NORMAL,2,0.17113558894833936,2402.0
NORMAL,2,0.1709637755106151,2501.0
NORMAL,2,0.17082194595244649,2641.0
NORMAL,2,0.17079993445689723,2701.0
NORMAL,2,0.17092348697999693,2801.0
NORMAL,2,0.1711692832141954,2901.0
NORMAL,2,0.17081401424881168,3001.0
NORMAL,2,0.17079635013553193,3101.0
NORMAL,2,0.17096659753916735,3201.0
NORMAL,2,0.17196604560223838,3358.0
NORMAL,2,0.17090989606262405,3401.0
NORMAL,2,0.17079285559761892,3501.0
NORMAL,2,0.1717086296100034,3601.0
NORMAL,2,0.1709854377614909,3701.0
NORMAL,2,0.17082202997089702,3801.0
NORMAL,2,0.1712389341516509,3901.0
NORMAL,2,0.17086758794209775,5239.0
NORMAL,2,0.1708397454443707,4101.0
NORMAL,2,0.17084604071849024,4201.0
NORMAL,2,0.17086063674717197,4302.0
NORMAL,2,0.17146941857563475,4401.0
NORMAL,2,0.17085714629516777,4501.0
NORMAL,2,0.17125036838247604,4601.0
